0,4182036691699542; 3,5475047938334967
0,5609582453644313; 4,22325724403953
0,7322631408406117; 5,067827175966272
0,9835008848834748; 6,839590444384015
1,0691443932636902; 7,766880285539713
1,2861151986394006; 9,706399484367068
1,4174335562770208; 11,223633717231053
1,6115602325056226; 13,246934376598517
1,7542939501983907; 15,101031535586685
1,8513602680986505; 15,944346906872966
2,085461563021978; 17,968323098892967
2,2396270295926657; 19,23344091281936
2,41663960509642; 20,246442307808195
2,553677561905447; 21,258768170144435
2,730696096981119; 21,935099648338365
2,9933641000089226; 23,20205105089306
3,136123145882337; 23,625301063502917
3,3416934901326902; 24,38628254421883
3,530133344835426; 25,062807031741983
3,6671802410023284; 25,570128018885924
3,9184313940820052; 26,58438397451519
4,101159099078229; 27,34497943657246
4,340990422423819; 28,274874903673663
4,57510661627694; 29,457176303706404
4,866326428479426; 30,80877770878311
5,083313622677906; 31,822454636424453
5,294588667169877; 32,920202538599895
5,505868181340783; 33,76544800317913
5,779957503995651; 35,03259241506315
5,956977528964303; 35,62475641405834
6,21393934185751; 36,63910887435223
6,442349345576033; 37,568811332124156
6,727865947429884; 38,499478836542565
6,830650374608573; 38,92205331649984
7,121892535205746; 39,01114253359566
7,413134695802918; 39,100231750691464
7,7100875162136235; 39,18941747245191
8,064146934759655; 39,279568240858836
8,3439722454087; 39,115962011029154
8,646646154883793; 38,61607188306316
8,897918166465178; 38,45198312991023
9,154903817646051; 38,119655923024524
9,360490550719174; 37,95479513255442
9,697426929182484; 37,539651511775034
10,045781647486898; 37,29303585872243
10,29705663885424; 36,96061214717206
10,605439718249883; 36,544986003069454
10,913822052699043; 36,1714435985662
11,27931396506948; 35,63053128231199
11,581987129598083; 35,17272489394536
11,861819889712024; 34,58828126812206
12,233023951788972; 33,96329797733377
12,518562902037512; 33,63145329377129
12,935451497676233; 33,04932577989953
13,209570618190682; 32,63312060780903
13,52366435739986; 32,21759096837107
13,854890076049635; 31,80235084292707
14,174697454858304; 31,21858274975628
14,47736242497552; 31,22369749698268
14,7628983954381; 31,060187771817624
15,145517072623704; 30,81415114675289
