     ELL          D_ELL            ERR
       I              E              E
               muKcmb^2       muKcmb^2
     735  -1.171070E+02   1.526200E+01
     736  -1.449270E+02   1.527200E+01
     737  -1.402650E+02   1.528100E+01
     738  -1.188100E+02   1.529000E+01
     739  -1.226600E+02   1.529800E+01
     740  -1.293390E+02   1.530600E+01
     741  -1.199020E+02   1.531300E+01
     742  -1.409170E+02   1.531900E+01
     743  -1.249870E+02   1.532500E+01
     744  -1.128940E+02   1.533000E+01
     745  -1.484070E+02   1.533400E+01
     746  -1.464520E+02   1.533800E+01
     747  -1.361630E+02   1.534200E+01
     748  -1.301390E+02   1.534400E+01
     749  -1.406940E+02   1.534600E+01
     750  -1.269360E+02   1.534700E+01
     751  -1.303840E+02   1.534800E+01
     752  -1.111050E+02   1.534800E+01
     753  -1.350690E+02   1.534800E+01
     754  -1.571430E+02   1.534700E+01
     755  -1.138850E+02   1.534500E+01
     756  -1.395940E+02   1.534300E+01
     757  -1.247220E+02   1.534000E+01
     758  -1.090320E+02   1.533700E+01
     759  -1.467540E+02   1.533300E+01
     760  -1.487680E+02   1.532800E+01
     761  -1.342210E+02   1.532300E+01
     762  -1.164400E+02   1.531800E+01
     763  -1.139280E+02   1.531200E+01
     764  -1.248280E+02   1.530500E+01
     765  -1.122250E+02   1.529800E+01
     766  -1.051180E+02   1.529000E+01
     767  -1.412300E+02   1.528300E+01
     768  -1.186830E+02   1.527400E+01
     769  -1.380760E+02   1.526600E+01
     770  -1.259850E+02   1.525600E+01
     771  -9.624600E+01   1.524700E+01
     772  -1.252850E+02   1.523700E+01
     773  -9.722900E+01   1.522700E+01
     774  -1.092640E+02   1.521600E+01
     775  -1.073560E+02   1.520500E+01
     776  -1.053900E+02   1.519400E+01
     777  -1.206320E+02   1.518200E+01
     778  -1.447830E+02   1.517100E+01
     779  -8.157600E+01   1.515900E+01
     780  -1.043450E+02   1.514600E+01
     781  -9.295700E+01   1.513400E+01
     782  -1.385700E+02   1.512100E+01
     783  -1.047150E+02   1.510900E+01
     784  -9.975300E+01   1.509600E+01
     785  -1.326000E+02   1.508300E+01
     786  -1.183260E+02   1.506900E+01
     787  -1.035000E+02   1.505600E+01
     788  -1.277890E+02   1.504300E+01
     789  -1.038500E+02   1.502900E+01
     790  -8.777500E+01   1.501600E+01
     791  -9.034600E+01   1.500300E+01
     792  -8.566000E+01   1.499000E+01
     793  -7.716400E+01   1.497600E+01
     794  -1.154030E+02   1.496300E+01
     795  -7.964600E+01   1.495000E+01
     796  -1.053150E+02   1.493700E+01
     797  -1.074100E+02   1.492400E+01
     798  -9.674400E+01   1.491200E+01
     799  -9.187500E+01   1.489900E+01
     800  -6.895200E+01   1.488600E+01
     801  -6.090800E+01   1.487400E+01
     802  -6.210000E+01   1.486200E+01
     803  -7.870000E+01   1.485000E+01
     804  -8.816300E+01   1.483900E+01
     805  -9.210800E+01   1.482700E+01
     806  -7.430400E+01   1.481600E+01
     807  -7.337500E+01   1.480500E+01
     808  -1.040130E+02   1.479500E+01
     809  -7.343800E+01   1.478500E+01
     810  -5.696800E+01   1.477500E+01
     811  -7.190900E+01   1.476500E+01
     812  -7.910800E+01   1.475600E+01
     813  -7.549000E+01   1.474700E+01
     814  -3.649200E+01   1.473900E+01
     815  -9.405400E+01   1.473100E+01
     816  -4.482000E+01   1.472300E+01
     817  -5.176400E+01   1.471600E+01
     818  -6.358300E+01   1.470900E+01
     819  -7.513400E+01   1.470300E+01
     820  -6.151200E+01   1.469700E+01
     821  -6.974800E+01   1.469100E+01
     822  -3.769700E+01   1.468600E+01
     823  -7.466900E+01   1.468100E+01
     824  -3.461300E+01   1.467700E+01
     825  -5.707200E+01   1.467300E+01
     826  -4.634600E+01   1.466900E+01
     827  -4.903200E+01   1.466600E+01
     828  -3.555900E+01   1.466400E+01
     829  -1.217000E+01   1.466200E+01
     830  -4.989300E+01   1.466000E+01
     831  -5.175700E+01   1.465900E+01
     832  -3.594400E+01   1.465800E+01
     833  -4.384000E+01   1.465800E+01
     834  -1.741400E+01   1.465800E+01
     835  -6.278000E+00   1.465800E+01
     836  -2.324800E+01   1.465900E+01
     837  -1.508000E+01   1.466000E+01
     838  -1.392900E+01   1.466200E+01
     839  -1.854000E+01   1.466400E+01
     840  -1.780000E+01   1.466600E+01
     841  -4.547000E+00   1.466900E+01
     842  -2.761500E+01   1.467200E+01
     843  -3.789300E+01   1.467500E+01
     844  -2.180300E+01   1.467900E+01
     845   1.095000E+00   1.468300E+01
     846  -1.679000E+01   1.468700E+01
     847   3.911000E+00   1.469200E+01
     848   1.209800E+01   1.469700E+01
     849  -1.739000E+00   1.470200E+01
     850   3.576000E+00   1.470800E+01
     851  -2.582600E+01   1.471400E+01
     852   8.529000E+00   1.471900E+01
     853   1.641000E+01   1.472600E+01
     854   1.263000E+00   1.473200E+01
     855   1.872200E+01   1.473800E+01
     856   5.302000E+00   1.474500E+01
     857  -9.258000E+00   1.475100E+01
     858  -2.821200E+01   1.475800E+01
     859   3.093000E+00   1.476500E+01
     860   1.707500E+01   1.477200E+01
     861   2.827200E+01   1.477900E+01
     862   2.416000E+01   1.478600E+01
     863   3.518000E+00   1.479300E+01
     864   4.633400E+01   1.480000E+01
     865   2.870800E+01   1.480700E+01
     866   2.196000E+01   1.481400E+01
     867   4.599200E+01   1.482100E+01
     868   2.730500E+01   1.482800E+01
     869   2.915500E+01   1.483400E+01
     870   1.354400E+01   1.484100E+01
     871   3.595000E+00   1.484800E+01
     872   1.970200E+01   1.485400E+01
     873   5.055700E+01   1.486100E+01
     874   3.928700E+01   1.486700E+01
     875   1.150500E+01   1.487300E+01
     876   5.571700E+01   1.487800E+01
     877   4.212100E+01   1.488400E+01
     878   1.686400E+01   1.488900E+01
     879   5.071600E+01   1.489400E+01
     880   5.205600E+01   1.489900E+01
     881   4.701800E+01   1.490300E+01
     882   5.754100E+01   1.490800E+01
     883   6.017200E+01   1.491100E+01
     884   4.596100E+01   1.491500E+01
     885   3.755300E+01   1.491800E+01
     886   3.320200E+01   1.492100E+01
     887   7.216100E+01   1.492300E+01
     888   4.863600E+01   1.492500E+01
     889   3.171600E+01   1.492700E+01
     890   5.463100E+01   1.492800E+01
     891   6.706900E+01   1.492900E+01
     892   7.504700E+01   1.492900E+01
     893   6.760300E+01   1.492900E+01
     894   6.048800E+01   1.492800E+01
     895   7.600500E+01   1.492700E+01
     896   3.378600E+01   1.492600E+01
     897   4.504100E+01   1.492400E+01
     898   2.483500E+01   1.492100E+01
     899   3.882500E+01   1.491800E+01
     900   6.203700E+01   1.491500E+01
     901   7.492000E+01   1.491100E+01
     902   6.045500E+01   1.490600E+01
     903   5.388100E+01   1.490100E+01
     904   4.684100E+01   1.489600E+01
     905   4.080800E+01   1.489000E+01
     906   8.353500E+01   1.488300E+01
     907   7.905100E+01   1.487600E+01
     908   5.651700E+01   1.486900E+01
     909   1.697900E+01   1.486100E+01
     910   6.600000E+01   1.485200E+01
     911   9.968700E+01   1.484300E+01
     912   8.106100E+01   1.483300E+01
     913   6.881900E+01   1.482300E+01
     914   4.025600E+01   1.481300E+01
     915   5.343700E+01   1.480200E+01
     916   7.299400E+01   1.479000E+01
     917   6.617300E+01   1.477800E+01
     918   5.799900E+01   1.476500E+01
     919   5.125900E+01   1.475200E+01
     920   7.386700E+01   1.473900E+01
     921   4.639800E+01   1.472500E+01
     922   7.970400E+01   1.471000E+01
     923   5.973300E+01   1.469500E+01
     924   2.375100E+01   1.468000E+01
     925   4.184300E+01   1.466400E+01
     926   4.897500E+01   1.464800E+01
     927   9.844900E+01   1.463200E+01
     928   5.573300E+01   1.461500E+01
     929   4.490400E+01   1.459800E+01
     930   6.624800E+01   1.458000E+01
     931   4.808600E+01   1.456200E+01
     932   6.531100E+01   1.454400E+01
     933   4.399000E+01   1.452500E+01
     934   6.446300E+01   1.450600E+01
     935   5.928900E+01   1.448700E+01
     936   3.654400E+01   1.446800E+01
     937   6.066600E+01   1.444800E+01
     938   6.234700E+01   1.442800E+01
     939   4.588900E+01   1.440800E+01
     940   5.727000E+01   1.438800E+01
     941   5.439400E+01   1.436700E+01
     942   1.073700E+01   1.434600E+01
     943   5.291900E+01   1.432600E+01
     944   5.644100E+01   1.430500E+01
     945   4.760200E+01   1.428300E+01
     946   2.822900E+01   1.426200E+01
     947   4.689900E+01   1.424100E+01
     948   3.810900E+01   1.422000E+01
     949   5.484800E+01   1.419800E+01
     950   5.564200E+01   1.417700E+01
     951   3.825200E+01   1.415500E+01
     952   2.824300E+01   1.413400E+01
     953   5.956200E+01   1.411300E+01
     954   2.556600E+01   1.409100E+01
     955   3.460500E+01   1.407000E+01
     956   5.844200E+01   1.404900E+01
     957   4.638500E+01   1.402800E+01
     958   2.416400E+01   1.400700E+01
     959   1.525400E+01   1.398600E+01
     960   5.322800E+01   1.396600E+01
     961   1.762100E+01   1.394600E+01
     962   1.853700E+01   1.392600E+01
     963   3.141300E+01   1.390600E+01
     964   3.884400E+01   1.388600E+01
     965   6.680000E-01   1.386700E+01
     966  -5.747000E+00   1.384800E+01
     967   1.957900E+01   1.382900E+01
     968   3.040300E+01   1.381100E+01
     969   2.900200E+01   1.379300E+01
     970   1.339900E+01   1.377500E+01
     971   2.542900E+01   1.375800E+01
     972   1.832000E+01   1.374100E+01
     973   1.621500E+01   1.372400E+01
     974   2.163600E+01   1.370800E+01
     975   1.379500E+01   1.369300E+01
     976   6.478000E+00   1.367800E+01
     977   2.310500E+01   1.366300E+01
     978   1.514500E+01   1.364900E+01
     979  -1.958000E+00   1.363500E+01
     980   2.225600E+01   1.362200E+01
     981  -2.362300E+01   1.360900E+01
     982   3.448600E+01   1.359700E+01
     983   9.231000E+00   1.358500E+01
     984   1.258000E+01   1.357400E+01
     985   7.574000E+00   1.356400E+01
     986  -1.214600E+01   1.355400E+01
     987  -9.041000E+00   1.354500E+01
     988  -1.194900E+01   1.353600E+01
     989  -4.646000E+00   1.352800E+01
     990  -2.757300E+01   1.352000E+01
     991  -1.677000E+01   1.351300E+01
     992  -7.000000E+00   1.350700E+01
     993  -1.359300E+01   1.350100E+01
     994  -2.150800E+01   1.349600E+01
     995  -1.201300E+01   1.349200E+01
     996  -1.440400E+01   1.348800E+01
     997  -1.319300E+01   1.348500E+01
     998  -2.250900E+01   1.350300E+01
     999  -2.391100E+01   1.350100E+01
    1000  -3.071100E+01   1.532200E+01
    1001  -2.473200E+01   1.531800E+01
    1002  -5.001100E+01   1.543000E+01
    1003  -3.461800E+01   1.542600E+01
    1004  -3.382400E+01   1.542400E+01
    1005  -5.119600E+01   1.542200E+01
    1006  -6.204500E+01   1.542100E+01
    1007  -3.470100E+01   1.542000E+01
    1008  -2.580500E+01   1.542000E+01
    1009  -7.021400E+01   1.542100E+01
    1010  -2.311100E+01   1.542200E+01
    1011  -3.415200E+01   1.542400E+01
    1012  -3.851000E+01   1.542600E+01
    1013  -3.111800E+01   1.542900E+01
    1014  -6.174800E+01   1.543300E+01
    1015  -4.371800E+01   1.543700E+01
    1016  -5.327600E+01   1.544200E+01
    1017  -5.838600E+01   1.544700E+01
    1018  -5.615000E+01   1.545300E+01
    1019  -6.284800E+01   1.546000E+01
    1020  -3.761700E+01   1.546700E+01
    1021  -5.041000E+01   1.547400E+01
    1022  -2.397600E+01   1.548200E+01
    1023  -3.625800E+01   1.549000E+01
    1024  -6.360400E+01   1.549900E+01
    1025  -3.803700E+01   1.550900E+01
    1026  -7.136800E+01   1.551800E+01
    1027  -5.158600E+01   1.552900E+01
    1028  -6.196600E+01   1.553900E+01
    1029  -3.285200E+01   1.555100E+01
    1030  -5.599300E+01   1.556200E+01
    1031  -6.686500E+01   1.557400E+01
    1032  -6.526800E+01   1.558600E+01
    1033  -5.719300E+01   1.559900E+01
    1034  -4.822600E+01   1.561200E+01
    1035  -6.588600E+01   1.562500E+01
    1036  -4.567100E+01   1.563900E+01
    1037  -5.865200E+01   1.565300E+01
    1038  -7.762000E+01   1.566700E+01
    1039  -8.035500E+01   1.568200E+01
    1040  -5.400900E+01   1.569700E+01
    1041  -1.294000E+01   1.571200E+01
    1042  -7.432900E+01   1.572700E+01
    1043  -7.328700E+01   1.574200E+01
    1044  -5.848200E+01   1.575800E+01
    1045  -7.106400E+01   1.577400E+01
    1046  -6.496200E+01   1.579000E+01
    1047  -7.912400E+01   1.580600E+01
    1048  -8.705600E+01   1.582300E+01
    1049  -8.830600E+01   1.583900E+01
    1050  -4.835000E+01   1.585600E+01
    1051  -8.398400E+01   1.587300E+01
    1052  -8.815300E+01   1.589000E+01
    1053  -6.578600E+01   1.590700E+01
    1054  -5.886300E+01   1.592400E+01
    1055  -9.061200E+01   1.594100E+01
    1056  -8.421500E+01   1.595800E+01
    1057  -7.491800E+01   1.597500E+01
    1058  -1.060110E+02   1.599200E+01
    1059  -9.974900E+01   1.601000E+01
    1060  -6.276900E+01   1.602700E+01
    1061  -7.737500E+01   1.604400E+01
    1062  -1.029510E+02   1.606200E+01
    1063  -7.532500E+01   1.607900E+01
    1064  -7.331600E+01   1.609600E+01
    1065  -9.811700E+01   1.611300E+01
    1066  -5.587500E+01   1.613100E+01
    1067  -7.041000E+01   1.614800E+01
    1068  -1.091490E+02   1.616500E+01
    1069  -8.473300E+01   1.618200E+01
    1070  -8.775300E+01   1.619900E+01
    1071  -7.598800E+01   1.621600E+01
    1072  -8.973600E+01   1.623300E+01
    1073  -8.635800E+01   1.625000E+01
    1074  -5.123400E+01   1.626600E+01
    1075  -6.908800E+01   1.628300E+01
    1076  -1.000480E+02   1.630000E+01
    1077  -8.478300E+01   1.631600E+01
    1078  -4.794100E+01   1.633200E+01
    1079  -9.705100E+01   1.634900E+01
    1080  -9.364800E+01   1.636500E+01
    1081  -5.588600E+01   1.638100E+01
    1082  -8.031800E+01   1.639700E+01
    1083  -1.080680E+02   1.641200E+01
    1084  -7.243800E+01   1.642800E+01
    1085  -6.865400E+01   1.644300E+01
    1086  -5.676100E+01   1.645900E+01
    1087  -1.007380E+02   1.647400E+01
    1088  -6.685500E+01   1.648900E+01
    1089  -5.406400E+01   1.650400E+01
    1090  -4.771700E+01   1.651900E+01
    1091  -9.004700E+01   1.653400E+01
    1092  -6.452600E+01   1.654800E+01
    1093  -7.989400E+01   1.656300E+01
    1094  -9.953200E+01   1.657700E+01
    1095  -8.350700E+01   1.659100E+01
    1096  -7.081600E+01   1.660500E+01
    1097  -7.506900E+01   1.661900E+01
    1098  -7.962600E+01   1.663200E+01
    1099  -5.879000E+01   1.664600E+01
    1100  -6.925000E+01   1.665900E+01
    1101  -4.924200E+01   1.667200E+01
    1102  -6.517700E+01   1.668500E+01
    1103  -6.034600E+01   1.669800E+01
    1104  -6.321800E+01   1.671100E+01
    1105  -3.831700E+01   1.672400E+01
    1106  -1.871900E+01   1.673600E+01
    1107  -9.163800E+01   1.674800E+01
    1108  -6.713200E+01   1.676100E+01
    1109  -8.805000E+01   1.677300E+01
    1110  -3.298400E+01   1.678400E+01
    1111  -4.510200E+01   1.679600E+01
    1112  -7.749100E+01   1.680800E+01
    1113  -6.956100E+01   1.681900E+01
    1114  -4.742500E+01   1.683000E+01
    1115  -1.438900E+01   1.684100E+01
    1116  -8.531600E+01   1.685200E+01
    1117  -6.730000E+01   1.686300E+01
    1118  -4.261200E+01   1.687400E+01
    1119  -5.430500E+01   1.688400E+01
    1120  -1.965100E+01   1.689500E+01
    1121  -4.880800E+01   1.690500E+01
    1122  -6.263600E+01   1.691500E+01
    1123  -4.733300E+01   1.692500E+01
    1124  -5.046100E+01   1.693400E+01
    1125  -4.687300E+01   1.694400E+01
    1126  -4.776600E+01   1.695400E+01
    1127  -6.740700E+01   1.696300E+01
    1128  -3.890200E+01   1.697200E+01
    1129  -5.979100E+01   1.698100E+01
    1130  -5.492400E+01   1.699000E+01
    1131  -2.635700E+01   1.699900E+01
    1132  -3.656800E+01   1.700800E+01
    1133  -3.337100E+01   1.701600E+01
    1134  -3.473200E+01   1.702500E+01
    1135  -7.011600E+01   1.703300E+01
    1136  -8.397300E+01   1.704100E+01
    1137  -4.276800E+01   1.704900E+01
    1138  -4.542900E+01   1.705600E+01
    1139  -3.557600E+01   1.706400E+01
    1140  -3.173900E+01   1.707100E+01
    1141  -5.364500E+01   1.707800E+01
    1142  -5.372900E+01   1.708500E+01
    1143  -4.953100E+01   1.709200E+01
    1144  -3.664900E+01   1.709900E+01
    1145  -6.756000E+00   1.710500E+01
    1146  -9.446000E+00   1.711100E+01
    1147  -2.709700E+01   1.711700E+01
    1148  -4.252100E+01   1.712300E+01
    1149  -9.646000E+00   1.712900E+01
    1150  -1.187100E+01   1.713400E+01
    1151  -4.110200E+01   1.714000E+01
    1152  -2.806300E+01   1.714500E+01
    1153  -3.591700E+01   1.715000E+01
    1154  -2.761300E+01   1.715500E+01
    1155  -4.081000E+00   1.715900E+01
    1156  -7.679000E+00   1.716400E+01
    1157  -4.590800E+01   1.716800E+01
    1158  -1.476600E+01   1.717200E+01
    1159  -5.356000E+00   1.717600E+01
    1160  -6.965000E+00   1.718000E+01
    1161  -2.250900E+01   1.718300E+01
    1162  -1.430800E+01   1.718600E+01
    1163  -3.132000E+01   1.719000E+01
    1164  -9.176000E+00   1.719200E+01
    1165  -1.310300E+01   1.719500E+01
    1166   1.322000E+00   1.719800E+01
    1167  -2.840000E+01   1.720000E+01
    1168  -4.678100E+01   1.720200E+01
    1169  -3.040900E+01   1.720400E+01
    1170  -3.664600E+01   1.720500E+01
    1171  -1.951200E+01   1.720700E+01
    1172  -2.820300E+01   1.720800E+01
    1173  -1.223800E+01   1.720900E+01
    1174  -1.332300E+01   1.720900E+01
    1175  -7.520000E-01   1.721000E+01
    1176  -2.154300E+01   1.721000E+01
    1177  -1.371500E+01   1.721000E+01
    1178  -3.837100E+01   1.721000E+01
    1179   2.156000E+01   1.721000E+01
    1180  -2.379000E+01   1.720900E+01
    1181   5.065000E+00   1.720800E+01
    1182  -2.101000E+01   1.720700E+01
    1183   2.205000E+00   1.720600E+01
    1184  -2.197000E+00   1.720400E+01
    1185   9.740000E-01   1.720300E+01
    1186  -1.537500E+01   1.720100E+01
    1187   5.708000E+00   1.719900E+01
    1188  -4.331700E+01   1.719600E+01
    1189  -1.019400E+01   1.719400E+01
    1190   9.050000E-01   1.719100E+01
    1191  -8.229000E+00   1.718800E+01
    1192   1.850800E+01   1.718400E+01
    1193  -1.336300E+01   1.718100E+01
    1194  -1.810500E+01   1.717700E+01
    1195   9.238000E+00   1.717300E+01
    1196  -3.072700E+01   1.716900E+01
    1197   1.007400E+01   1.716500E+01
    1198   1.864000E+01   1.716000E+01
    1199   4.724000E+00   1.715600E+01
    1200   3.130000E-01   1.715100E+01
    1201   2.484000E+00   1.714600E+01
    1202  -1.635200E+01   1.714000E+01
    1203  -1.282800E+01   1.713500E+01
    1204  -1.218700E+01   1.712900E+01
    1205  -1.170900E+01   1.712300E+01
    1206  -7.979000E+00   1.711700E+01
    1207   1.785700E+01   1.711100E+01
    1208   1.682000E+00   1.710500E+01
    1209  -2.116300E+01   1.709800E+01
    1210  -3.626000E+00   1.709200E+01
    1211   7.743000E+00   1.708500E+01
    1212   1.998200E+01   1.707800E+01
    1213   3.752900E+01   1.707100E+01
    1214   2.653000E+00   1.706400E+01
    1215  -8.166000E+00   1.705600E+01
    1216   2.212600E+01   1.704900E+01
    1217   4.205100E+01   1.704100E+01
    1218  -6.639000E+00   1.703300E+01
    1219  -3.556000E+00   1.702600E+01
    1220   1.686000E+01   1.701800E+01
    1221  -1.571100E+01   1.701000E+01
    1222  -1.481200E+01   1.700200E+01
    1223   2.966200E+01   1.699400E+01
    1224   8.308000E+00   1.698500E+01
    1225  -2.310800E+01   1.697700E+01
    1226   1.363400E+01   1.696900E+01
    1227  -1.453300E+01   1.696100E+01
    1228   7.022000E+00   1.695200E+01
    1229  -1.570300E+01   1.694400E+01
    1230   7.694000E+00   1.693600E+01
    1231   7.390000E+00   1.692700E+01
    1232   4.846000E+00   1.691900E+01
    1233   2.923000E+00   1.691100E+01
    1234   9.662000E+00   1.690200E+01
    1235  -2.642100E+01   1.689400E+01
    1236  -5.350000E-01   1.688600E+01
    1237  -8.552000E+00   1.687800E+01
    1238   1.210000E-01   1.687000E+01
    1239   7.150000E+00   1.686200E+01
    1240   1.682000E+00   1.685400E+01
    1241  -1.852000E+00   1.684600E+01
    1242  -1.384200E+01   1.683900E+01
    1243   3.422000E+00   1.683100E+01
    1244  -1.013000E+00   1.682400E+01
    1245  -4.310000E+00   1.681700E+01
    1246   1.175500E+01   1.681000E+01
    1247  -2.813000E+00   1.680300E+01
    1248  -7.870000E-01   1.679600E+01
    1249   5.502000E+00   1.678900E+01
    1250   1.635400E+01   1.678300E+01
    1251   9.947000E+00   1.677700E+01
    1252  -1.324800E+01   1.677100E+01
    1253  -4.340000E+00   1.676500E+01
    1254  -1.641000E+01   1.676000E+01
    1255  -2.294600E+01   1.675500E+01
    1256   1.677700E+01   1.675000E+01
    1257  -1.300200E+01   1.674500E+01
    1258  -1.797000E+00   1.674100E+01
    1259   1.408000E+01   1.673700E+01
    1260  -5.315000E+00   1.673300E+01
    1261  -1.796900E+01   1.673000E+01
    1262  -1.029300E+01   1.672700E+01
    1263  -9.576000E+00   1.672400E+01
    1264  -1.248000E+00   1.672200E+01
    1265  -7.873000E+00   1.672000E+01
    1266  -2.403000E+00   1.671800E+01
    1267  -2.974700E+01   1.671700E+01
    1268  -2.038900E+01   1.671600E+01
    1269  -1.146300E+01   1.671500E+01
    1270  -4.305000E+00   1.671500E+01
    1271   1.046000E+01   1.671500E+01
    1272  -1.794500E+01   1.671600E+01
    1273  -3.841400E+01   1.671700E+01
    1274  -2.408400E+01   1.671800E+01
    1275   1.833100E+01   1.672000E+01
    1276  -1.150400E+01   1.672300E+01
    1277  -6.560000E-01   1.672600E+01
    1278   5.969000E+00   1.672900E+01
    1279  -1.664300E+01   1.673200E+01
    1280  -2.354600E+01   1.673700E+01
    1281  -2.187000E+01   1.674100E+01
    1282  -4.062100E+01   1.674600E+01
    1283  -1.478400E+01   1.675200E+01
    1284  -2.304500E+01   1.675800E+01
    1285  -1.379500E+01   1.676400E+01
    1286  -3.092400E+01   1.677100E+01
    1287  -3.868300E+01   1.677900E+01
    1288  -7.743000E+00   1.678700E+01
    1289  -3.361400E+01   1.679500E+01
    1290  -3.536500E+01   1.680400E+01
    1291  -1.584100E+01   1.681400E+01
    1292  -3.725800E+01   1.682400E+01
    1293  -3.350600E+01   1.683400E+01
    1294  -2.287400E+01   1.684500E+01
    1295  -1.454400E+01   1.685700E+01
    1296  -4.156500E+01   1.686900E+01
    1297  -5.011700E+01   1.688100E+01
    1298  -2.885700E+01   1.689400E+01
    1299  -4.114600E+01   1.690700E+01
    1300  -1.453000E+01   1.692100E+01
    1301  -2.307000E+01   1.693600E+01
    1302  -5.074400E+01   1.695100E+01
    1303  -3.001200E+01   1.696600E+01
    1304  -2.155400E+01   1.698200E+01
    1305  -3.199600E+01   1.699900E+01
    1306  -3.156800E+01   1.701600E+01
    1307  -2.583200E+01   1.703300E+01
    1308  -2.263200E+01   1.705100E+01
    1309  -5.691100E+01   1.706900E+01
    1310  -2.818600E+01   1.708800E+01
    1311  -3.747400E+01   1.710700E+01
    1312  -8.856200E+01   1.712700E+01
    1313  -7.525200E+01   1.714700E+01
    1314  -4.872900E+01   1.716800E+01
    1315  -5.293400E+01   1.718900E+01
    1316  -3.865700E+01   1.721100E+01
    1317  -2.217100E+01   1.723200E+01
    1318  -5.936600E+01   1.725500E+01
    1319  -7.883200E+01   1.727800E+01
    1320  -2.623700E+01   1.730100E+01
    1321  -2.509600E+01   1.732500E+01
    1322  -5.859000E+01   1.734900E+01
    1323  -6.200700E+01   1.737300E+01
    1324  -8.570000E+01   1.739800E+01
    1325  -2.806700E+01   1.742300E+01
    1326  -5.589100E+01   1.744900E+01
    1327  -5.164100E+01   1.747500E+01
    1328  -6.119000E+01   1.750100E+01
    1329  -6.405100E+01   1.752700E+01
    1330  -5.403600E+01   1.755400E+01
    1331  -6.273300E+01   1.758200E+01
    1332  -3.831300E+01   1.760900E+01
    1333  -7.686800E+01   1.763700E+01
    1334  -4.485800E+01   1.766600E+01
    1335  -4.644600E+01   1.769400E+01
    1336  -7.399500E+01   1.772300E+01
    1337  -5.309100E+01   1.775200E+01
    1338  -3.656000E+00   1.778100E+01
    1339  -4.531500E+01   1.781100E+01
    1340  -6.022200E+01   1.784100E+01
    1341  -5.982300E+01   1.787100E+01
    1342  -6.148100E+01   1.790200E+01
    1343  -5.649400E+01   1.793200E+01
    1344  -1.892800E+01   1.796300E+01
    1345  -6.438700E+01   1.799400E+01
    1346  -7.454100E+01   1.802500E+01
    1347  -3.755700E+01   1.805700E+01
    1348  -5.267800E+01   1.808800E+01
    1349  -6.491200E+01   1.812000E+01
    1350  -1.024340E+02   1.815200E+01
    1351  -5.819900E+01   1.818400E+01
    1352  -7.055200E+01   1.821600E+01
    1353  -7.839200E+01   1.824900E+01
    1354  -6.587900E+01   1.828100E+01
    1355  -5.405900E+01   1.831400E+01
    1356  -3.186700E+01   1.834600E+01
    1357  -9.279300E+01   1.837900E+01
    1358  -6.649400E+01   1.841200E+01
    1359  -4.700500E+01   1.844500E+01
    1360  -7.502800E+01   1.847800E+01
    1361  -9.453800E+01   1.851100E+01
    1362  -4.578300E+01   1.854400E+01
    1363  -8.241200E+01   1.857800E+01
    1364  -6.261500E+01   1.861100E+01
    1365  -6.092700E+01   1.864400E+01
    1366  -4.650600E+01   1.867700E+01
    1367  -6.982100E+01   1.871100E+01
    1368  -4.582200E+01   1.874400E+01
    1369  -1.825600E+01   1.877700E+01
    1370  -6.319300E+01   1.881100E+01
    1371  -7.238400E+01   1.884400E+01
    1372  -4.862100E+01   1.887700E+01
    1373  -4.634300E+01   1.891000E+01
    1374  -8.900100E+01   1.894400E+01
    1375  -7.240100E+01   1.897700E+01
    1376  -2.234800E+01   1.901000E+01
    1377  -4.313500E+01   1.904300E+01
    1378  -5.978300E+01   1.907600E+01
    1379  -8.549700E+01   1.910900E+01
    1380  -6.016500E+01   1.914100E+01
    1381  -2.764600E+01   1.917400E+01
    1382  -5.362500E+01   1.920700E+01
    1383  -7.093100E+01   1.923900E+01
    1384  -2.012300E+01   1.927200E+01
    1385  -3.293000E+00   1.930400E+01
    1386  -6.151600E+01   1.933600E+01
    1387  -9.440700E+01   1.936800E+01
    1388  -7.382300E+01   1.940000E+01
    1389  -2.564100E+01   1.943200E+01
    1390  -7.605600E+01   1.946300E+01
    1391  -3.958100E+01   1.949500E+01
    1392  -8.863300E+01   1.952600E+01
    1393  -8.827100E+01   1.955700E+01
    1394  -6.208900E+01   1.958800E+01
    1395  -4.943900E+01   1.961900E+01
    1396  -6.967400E+01   1.964900E+01
    1397  -4.071100E+01   1.968000E+01
    1398  -5.856900E+01   1.971000E+01
    1399  -9.737800E+01   1.974000E+01
    1400  -4.830100E+01   1.977000E+01
    1401  -4.691600E+01   1.979900E+01
    1402  -5.965700E+01   1.982900E+01
    1403  -6.149500E+01   1.985800E+01
    1404  -6.769400E+01   1.988700E+01
    1405  -6.608100E+01   1.991500E+01
    1406  -7.822400E+01   1.994400E+01
    1407  -7.159200E+01   1.997200E+01
    1408  -5.308200E+01   2.000000E+01
    1409  -2.125600E+01   2.002800E+01
    1410  -4.441700E+01   2.005600E+01
    1411  -7.161600E+01   2.008300E+01
    1412  -8.142600E+01   2.011000E+01
    1413  -1.962500E+01   2.013700E+01
    1414  -8.695900E+01   2.016300E+01
    1415  -4.451000E+01   2.019000E+01
    1416  -4.016000E+01   2.021600E+01
    1417  -5.725900E+01   2.024200E+01
    1418  -3.191400E+01   2.026700E+01
    1419  -2.816000E+01   2.029200E+01
