#DataThief C:\Users\ErikH\Desktop\heli2015-page-001.jpg woensdag 25-apr-2018 2:42:43 PM
3.6825e-3, 3.5653e-5
3.6897e-3, 3.5652e-5
3.6969e-3, 3.5652e-5
3.7041e-3, 3.5238e-5
3.7114e-3, 3.5238e-5
3.7186e-3, 3.5238e-5
3.7259e-3, 3.5237e-5
3.7332e-3, 3.5237e-5
3.7404e-3, 3.5237e-5
3.7478e-3, 3.5237e-5
3.7551e-3, 3.4827e-5
3.7624e-3, 3.4827e-5
3.7698e-3, 3.4827e-5
3.7771e-3, 3.4827e-5
3.7845e-3, 3.4827e-5
3.7919e-3, 3.4827e-5
3.7993e-3, 3.4826e-5
3.8067e-3, 3.4826e-5
3.8142e-3, 3.4826e-5
3.8216e-3, 3.4421e-5
3.8291e-3, 3.4421e-5
3.8366e-3, 3.4421e-5
3.8441e-3, 3.4421e-5
3.8516e-3, 3.4421e-5
3.8591e-3, 3.442e-5
3.8666e-3, 3.442e-5
3.8742e-3, 3.442e-5
3.8817e-3, 3.442e-5
3.8893e-3, 3.442e-5
3.8969e-3, 3.4419e-5
3.9045e-3, 3.402e-5
3.9122e-3, 3.4019e-5
3.9198e-3, 3.4019e-5
3.9275e-3, 3.4019e-5
3.9351e-3, 3.4019e-5
3.9428e-3, 3.4019e-5
3.9505e-3, 3.4018e-5
3.9582e-3, 3.3623e-5
3.966e-3, 3.3623e-5
3.9737e-3, 3.3623e-5
3.9815e-3, 3.3623e-5
3.9893e-3, 3.3623e-5
3.9971e-3, 3.3622e-5
4.0049e-3, 3.3622e-5
4.0127e-3, 3.3622e-5
4.0205e-3, 3.3231e-5
4.0284e-3, 3.3231e-5
4.0363e-3, 3.3231e-5
4.0441e-3, 3.3231e-5
4.052e-3, 3.3231e-5
4.06e-3, 3.323e-5
4.0679e-3, 3.323e-5
4.0758e-3, 3.323e-5
4.0838e-3, 3.323e-5
4.0918e-3, 3.323e-5
4.0998e-3, 3.323e-5
4.1078e-3, 3.3229e-5
4.1158e-3, 3.2843e-5
4.1238e-3, 3.2843e-5
4.1319e-3, 3.2843e-5
4.14e-3, 3.2843e-5
4.1481e-3, 3.2461e-5
4.1562e-3, 3.2461e-5
4.1643e-3, 3.2461e-5
4.1724e-3, 3.2461e-5
4.1806e-3, 3.2461e-5
4.1887e-3, 3.246e-5
4.1969e-3, 3.246e-5
4.2051e-3, 3.246e-5
4.2133e-3, 3.2083e-5
4.2216e-3, 3.2083e-5
4.2298e-3, 3.2083e-5
4.2381e-3, 3.2082e-5
4.2463e-3, 3.2082e-5
4.2546e-3, 3.2082e-5
4.2629e-3, 3.2082e-5
4.2713e-3, 3.2082e-5
4.2796e-3, 3.1709e-5
4.288e-3, 3.1709e-5
4.2964e-3, 3.1709e-5
4.3047e-3, 3.1708e-5
4.3132e-3, 3.1708e-5
4.3216e-3, 3.1708e-5
4.33e-3, 3.1708e-5
4.3385e-3, 3.1708e-5
4.347e-3, 3.1708e-5
4.3554e-3, 3.1707e-5
4.364e-3, 3.1707e-5
4.3725e-3, 3.1339e-5
4.381e-3, 3.1339e-5
4.3896e-3, 3.1339e-5
4.3982e-3, 3.1338e-5
4.4067e-3, 3.1338e-5
4.4154e-3, 3.0974e-5
4.424e-3, 3.0974e-5
4.4326e-3, 3.0974e-5
4.4413e-3, 3.0974e-5
4.45e-3, 3.0973e-5
4.4587e-3, 3.0973e-5
4.4674e-3, 3.0973e-5
4.4761e-3, 3.0973e-5
4.4848e-3, 3.0973e-5
4.4936e-3, 3.0613e-5
4.5024e-3, 3.0613e-5
4.5112e-3, 3.0613e-5
4.52e-3, 3.0612e-5
4.5288e-3, 3.0612e-5
4.5377e-3, 3.0612e-5
4.5465e-3, 3.0612e-5
4.5554e-3, 3.0612e-5
4.5643e-3, 3.0256e-5
4.5732e-3, 3.0256e-5
4.5822e-3, 3.0256e-5
4.5911e-3, 3.0256e-5
4.6001e-3, 3.0256e-5
4.6091e-3, 3.0255e-5
4.6181e-3, 3.0255e-5
4.6271e-3, 3.0255e-5
4.6361e-3, 3.0255e-5
4.6452e-3, 2.9903e-5
4.6543e-3, 2.9903e-5
4.6633e-3, 2.9903e-5
4.6725e-3, 2.9903e-5
4.6816e-3, 2.9903e-5
4.6907e-3, 2.9903e-5
4.6999e-3, 2.9902e-5
4.7091e-3, 2.9902e-5
4.7183e-3, 2.9902e-5
4.7275e-3, 2.9555e-5
4.7367e-3, 2.9555e-5
4.746e-3, 2.9554e-5
4.7552e-3, 2.9554e-5
4.7645e-3, 2.9554e-5
4.7738e-3, 2.9554e-5
4.7832e-3, 2.9554e-5
4.7925e-3, 2.9554e-5
4.8019e-3, 2.9553e-5
4.8113e-3, 2.9553e-5
4.8207e-3, 2.921e-5
4.8301e-3, 2.921e-5
4.8395e-3, 2.921e-5
4.849e-3, 2.9209e-5
4.8584e-3, 2.9209e-5
4.8679e-3, 2.9209e-5
4.8774e-3, 2.9209e-5
4.887e-3, 2.9209e-5
4.8965e-3, 2.8869e-5
4.9061e-3, 2.8869e-5
4.9157e-3, 2.8869e-5
4.9253e-3, 2.8869e-5
4.9349e-3, 2.8869e-5
4.9445e-3, 2.8869e-5
4.9542e-3, 2.8868e-5
4.9639e-3, 2.8533e-5
4.9736e-3, 2.8533e-5
4.9833e-3, 2.8533e-5
4.993e-3, 2.8533e-5
5.0028e-3, 2.8532e-5
5.0125e-3, 2.8532e-5
5.0223e-3, 2.8532e-5
5.0321e-3, 2.8532e-5
5.042e-3, 2.8532e-5
5.0518e-3, 2.8532e-5
5.0617e-3, 2.82e-5
5.0716e-3, 2.82e-5
5.0815e-3, 2.82e-5
5.0914e-3, 2.82e-5
5.1014e-3, 2.82e-5
5.1113e-3, 2.8199e-5
5.1213e-3, 2.8199e-5
5.1313e-3, 2.8199e-5
5.1413e-3, 2.8199e-5
5.1514e-3, 2.8199e-5
5.1614e-3, 2.8199e-5
5.1715e-3, 2.8199e-5
5.1816e-3, 2.7871e-5
5.1917e-3, 2.7871e-5
5.2019e-3, 2.7871e-5
5.212e-3, 2.787e-5
5.2222e-3, 2.787e-5
5.2324e-3, 2.787e-5
