#DataThief C:\Users\ErikH\Desktop\heli2015-page-001.jpg woensdag 25-apr-2018 2:38:14 PM
3.6864e-3, 0.2236
3.6936e-3, 0.2236
3.7008e-3, 0.2236
3.708e-3, 0.2237
3.7152e-3, 0.2237
3.7225e-3, 0.2237
3.7298e-3, 0.2237
3.737e-3, 0.2238
3.7443e-3, 0.2238
3.7443e-3, 0.2239
3.7516e-3, 0.2239
3.759e-3, 0.224
3.7663e-3, 0.224
3.7737e-3, 0.224
3.781e-3, 0.224
3.7884e-3, 0.2241
3.7958e-3, 0.2241
3.7958e-3, 0.2241
3.8032e-3, 0.2241
3.8106e-3, 0.2242
3.8181e-3, 0.2242
3.8255e-3, 0.2243
3.833e-3, 0.2243
3.8404e-3, 0.2244
3.8479e-3, 0.2245
3.8554e-3, 0.2245
3.863e-3, 0.2246
3.8705e-3, 0.2246
3.8781e-3, 0.2246
3.8856e-3, 0.2247
3.8932e-3, 0.2247
3.9008e-3, 0.2247
3.9084e-3, 0.2247
3.916e-3, 0.2248
3.9237e-3, 0.2248
3.9313e-3, 0.2248
3.939e-3, 0.2248
3.9467e-3, 0.225
3.9544e-3, 0.225
3.9621e-3, 0.2251
3.9699e-3, 0.2251
3.9776e-3, 0.2252
3.9854e-3, 0.2252
3.9931e-3, 0.2252
4.0009e-3, 0.2252
4.0087e-3, 0.2253
4.0166e-3, 0.2253
4.0244e-3, 0.2254
4.0322e-3, 0.2254
4.0401e-3, 0.2255
4.048e-3, 0.2255
4.0559e-3, 0.2256
4.0638e-3, 0.2256
4.0717e-3, 0.2257
4.0797e-3, 0.2257
4.0876e-3, 0.2258
4.0956e-3, 0.2258
4.1036e-3, 0.2258
4.1116e-3, 0.2258
4.1197e-3, 0.2258
4.1277e-3, 0.2258
4.1357e-3, 0.2259
4.1438e-3, 0.226
4.1519e-3, 0.226
4.16e-3, 0.2261
4.1681e-3, 0.2261
4.1762e-3, 0.2262
4.1844e-3, 0.2263
4.1926e-3, 0.2263
4.2008e-3, 0.2263
4.2089e-3, 0.2263
4.2172e-3, 0.2263
4.2254e-3, 0.2264
4.2336e-3, 0.2264
4.2419e-3, 0.2265
4.2502e-3, 0.2265
4.2585e-3, 0.2266
4.2668e-3, 0.2266
4.2751e-3, 0.2267
4.2834e-3, 0.2267
4.2918e-3, 0.2268
4.3002e-3, 0.2268
4.3086e-3, 0.2268
4.317e-3, 0.2268
4.3254e-3, 0.2269
4.3338e-3, 0.2269
4.3423e-3, 0.227
4.3508e-3, 0.227
4.3593e-3, 0.2271
4.3678e-3, 0.2271
4.3763e-3, 0.2272
4.3848e-3, 0.2272
4.3934e-3, 0.2273
4.402e-3, 0.2273
4.4105e-3, 0.2274
4.4192e-3, 0.2274
4.4278e-3, 0.2274
4.4364e-3, 0.2274
4.4451e-3, 0.2275
4.4538e-3, 0.2275
4.4625e-3, 0.2275
4.4711e-3, 0.2276
4.4799e-3, 0.2277
4.4886e-3, 0.2277
4.4974e-3, 0.2277
4.5062e-3, 0.2277
4.5061e-3, 0.2278
4.5149e-3, 0.2279
4.5238e-3, 0.2279
4.5326e-3, 0.2279
4.5414e-3, 0.2279
4.5503e-3, 0.2279
4.5592e-3, 0.228
4.5681e-3, 0.228
4.577e-3, 0.2281
4.5859e-3, 0.2281
4.5949e-3, 0.2282
4.6038e-3, 0.2283
4.6128e-3, 0.2283
4.6218e-3, 0.2284
4.6308e-3, 0.2284
4.6399e-3, 0.2284
4.6489e-3, 0.2285
4.658e-3, 0.2285
4.6671e-3, 0.2285
4.6762e-3, 0.2286
4.6853e-3, 0.2286
4.6945e-3, 0.2286
4.7036e-3, 0.2287
4.7128e-3, 0.2287
4.722e-3, 0.2288
4.7312e-3, 0.2288
4.7404e-3, 0.2288
4.7497e-3, 0.2288
4.7589e-3, 0.229
4.7682e-3, 0.229
4.7775e-3, 0.229
4.7869e-3, 0.229
4.7962e-3, 0.2291
4.8056e-3, 0.2291
4.8149e-3, 0.2292
4.8243e-3, 0.2292
4.8338e-3, 0.2292
4.8432e-3, 0.2293
4.8527e-3, 0.2293
4.8621e-3, 0.2294
4.8716e-3, 0.2294
4.8811e-3, 0.2294
4.8907e-3, 0.2294
4.9002e-3, 0.2295
4.9098e-3, 0.2295
4.9193e-3, 0.2296
4.9289e-3, 0.2296
4.9386e-3, 0.2296
4.9482e-3, 0.2296
4.9578e-3, 0.2297
4.9675e-3, 0.2297
4.9772e-3, 0.2297
4.9869e-3, 0.2298
4.9967e-3, 0.2298
5.0064e-3, 0.2298
5.0162e-3, 0.2299
5.026e-3, 0.2299
5.0358e-3, 0.23
5.0456e-3, 0.23
5.0555e-3, 0.2301
5.0653e-3, 0.2301
5.0752e-3, 0.2301
5.0851e-3, 0.2301
5.0951e-3, 0.2301
5.105e-3, 0.2302
5.115e-3, 0.2302
5.125e-3, 0.2302
5.1349e-3, 0.2303
5.145e-3, 0.2303
5.155e-3, 0.2304
5.1651e-3, 0.2304
5.1752e-3, 0.2304
5.1852e-3, 0.2305
5.1954e-3, 0.2305
5.2055e-3, 0.2305
5.2157e-3, 0.2306
5.2259e-3, 0.2306
5.236e-3, 0.2306
5.2463e-3, 0.2306
5.2565e-3, 0.2307
5.2668e-3, 0.2307
5.2771e-3, 0.2307
5.2873e-3, 0.2308
5.2977e-3, 0.2308
5.308e-3, 0.2309
5.3184e-3, 0.2309
5.3288e-3, 0.2309
5.3391e-3, 0.231
5.3496e-3, 0.231
5.36e-3, 0.2311
5.3705e-3, 0.2311
5.381e-3, 0.2311
5.3915e-3, 0.2312
5.402e-3, 0.2312
5.4125e-3, 0.2312
5.4231e-3, 0.2312
5.4337e-3, 0.2312
5.4443e-3, 0.2313
5.4549e-3, 0.2313
5.4656e-3, 0.2313
5.4762e-3, 0.2314
5.4869e-3, 0.2314
5.4976e-3, 0.2315
5.5083e-3, 0.2315
5.5083e-3, 0.2316
5.5191e-3, 0.2316
5.5299e-3, 0.2316
5.5407e-3, 0.2316
5.5515e-3, 0.2317
5.5623e-3, 0.2317
5.5732e-3, 0.2317
5.584e-3, 0.2317
5.5949e-3, 0.2317
5.6059e-3, 0.2318
5.6168e-3, 0.2318
5.6278e-3, 0.2319
5.6387e-3, 0.2319
5.6498e-3, 0.2319
5.6608e-3, 0.232
5.6718e-3, 0.232
5.6829e-3, 0.232
5.694e-3, 0.2321
5.7051e-3, 0.2321
5.7163e-3, 0.2321
5.7274e-3, 0.2322
5.7386e-3, 0.2322
5.7498e-3, 0.2323
5.761e-3, 0.2323
5.7722e-3, 0.2323
5.7835e-3, 0.2323
5.7948e-3, 0.2324
5.8061e-3, 0.2324
5.8174e-3, 0.2324
5.8288e-3, 0.2325
5.8402e-3, 0.2325
5.8516e-3, 0.2325
5.863e-3, 0.2326
5.8744e-3, 0.2326
5.8859e-3, 0.2327
5.8974e-3, 0.2327
5.9089e-3, 0.2328
5.9204e-3, 0.2328
5.932e-3, 0.2328
5.9435e-3, 0.2328
5.9552e-3, 0.2328
5.9668e-3, 0.2328
5.9784e-3, 0.2328
5.9901e-3, 0.2328
6.0018e-3, 0.2328
6.0135e-3, 0.233
6.0252e-3, 0.233
6.037e-3, 0.233
6.0488e-3, 0.2331
6.0606e-3, 0.2331
6.0724e-3, 0.2332
6.0843e-3, 0.2332
6.0962e-3, 0.2332
6.108e-3, 0.2333
6.12e-3, 0.2333
6.1319e-3, 0.2333
6.1439e-3, 0.2333
6.1559e-3, 0.2333
6.1679e-3, 0.2333
6.18e-3, 0.2333
6.192e-3, 0.2334
6.2041e-3, 0.2334
6.2162e-3, 0.2335
6.2283e-3, 0.2335
6.2405e-3, 0.2335
6.2527e-3, 0.2336
6.2649e-3, 0.2336
6.2771e-3, 0.2336
6.2894e-3, 0.2337
6.3016e-3, 0.2337
6.3139e-3, 0.2338
6.3263e-3, 0.2338
6.3386e-3, 0.2338
6.351e-3, 0.2339
6.3634e-3, 0.2339
6.3758e-3, 0.2339
6.3882e-3, 0.2339
6.4007e-3, 0.2339
6.4132e-3, 0.2339
6.4257e-3, 0.2339
6.4383e-3, 0.234
6.4508e-3, 0.234
6.4634e-3, 0.234
6.476e-3, 0.2341
6.4887e-3, 0.2341
6.5013e-3, 0.2342
6.514e-3, 0.2342
6.5268e-3, 0.2342
6.5395e-3, 0.2343
6.5523e-3, 0.2343
6.5651e-3, 0.2343
6.5779e-3, 0.2344
6.5907e-3, 0.2344
6.6036e-3, 0.2344
6.6165e-3, 0.2344
6.6294e-3, 0.2344
6.6423e-3, 0.2345
6.6553e-3, 0.2345
6.6683e-3, 0.2345
6.6813e-3, 0.2345
6.6943e-3, 0.2346
6.7074e-3, 0.2346
6.7205e-3, 0.2347
6.7336e-3, 0.2347
6.7468e-3, 0.2347
6.7599e-3, 0.2348
6.7731e-3, 0.2348
6.7863e-3, 0.2348
6.7996e-3, 0.2349
6.8129e-3, 0.2349
6.8262e-3, 0.2349
6.8395e-3, 0.2349
6.8528e-3, 0.2349
6.8662e-3, 0.2349
6.8796e-3, 0.2349
6.893e-3, 0.2349
6.9065e-3, 0.2349
6.92e-3, 0.2351
6.9335e-3, 0.2351
6.947e-3, 0.2352
6.9606e-3, 0.2352
6.9742e-3, 0.2352
6.9878e-3, 0.2353
7.0014e-3, 0.2353
7.0151e-3, 0.2353
7.0288e-3, 0.2354
7.0425e-3, 0.2354
7.0562e-3, 0.2354
7.07e-3, 0.2354
7.0838e-3, 0.2355
7.0976e-3, 0.2355
7.1115e-3, 0.2355
7.1254e-3, 0.2355
7.1393e-3, 0.2355
7.1532e-3, 0.2355
7.1672e-3, 0.2355
7.1812e-3, 0.2356
7.1952e-3, 0.2357
7.2092e-3, 0.2357
7.2233e-3, 0.2357
7.2374e-3, 0.2357
7.2516e-3, 0.2357
7.2657e-3, 0.2358
7.2799e-3, 0.2358
7.2941e-3, 0.2359
7.3083e-3, 0.2359
7.3226e-3, 0.2359
7.3369e-3, 0.2359
7.3512e-3, 0.236
7.3656e-3, 0.236
7.3799e-3, 0.236
7.3943e-3, 0.236
7.4088e-3, 0.236
7.4232e-3, 0.2361
7.4377e-3, 0.2361
7.4523e-3, 0.2361
7.4668e-3, 0.2362
7.4814e-3, 0.2362
7.496e-3, 0.2362
7.5106e-3, 0.2362
7.5253e-3, 0.2362
7.54e-3, 0.2363
7.5547e-3, 0.2363
7.5694e-3, 0.2364
7.5842e-3, 0.2364
7.599e-3, 0.2364
7.6139e-3, 0.2364
7.6287e-3, 0.2364
7.6436e-3, 0.2365
7.6585e-3, 0.2366
7.6735e-3, 0.2366
7.6885e-3, 0.2366
7.7034e-3, 0.2366
7.7185e-3, 0.2366
7.7336e-3, 0.2366
7.7487e-3, 0.2366
7.7638e-3, 0.2367
7.7789e-3, 0.2367
7.7941e-3, 0.2367
7.8094e-3, 0.2367
7.8246e-3, 0.2368
7.8399e-3, 0.2368
7.8552e-3, 0.2368
7.8705e-3, 0.2368
7.8859e-3, 0.2368
7.9012e-3, 0.237
7.9167e-3, 0.237
7.9321e-3, 0.237
7.9476e-3, 0.2371
7.9631e-3, 0.2371
7.9787e-3, 0.2371
7.9943e-3, 0.2371
8.0099e-3, 0.2371
8.0255e-3, 0.2371
8.0412e-3, 0.2371
8.0569e-3, 0.2372
8.0726e-3, 0.2372
8.0884e-3, 0.2372
8.1042e-3, 0.2372
8.12e-3, 0.2373
8.1358e-3, 0.2373
8.1517e-3, 0.2374
8.1676e-3, 0.2374
8.1836e-3, 0.2374
8.1995e-3, 0.2374
8.2155e-3, 0.2375
8.2316e-3, 0.2375
8.2476e-3, 0.2376
8.2637e-3, 0.2376
8.2799e-3, 0.2376
8.296e-3, 0.2376
8.3122e-3, 0.2376
8.3285e-3, 0.2377
8.3447e-3, 0.2377
8.361e-3, 0.2377
8.3773e-3, 0.2377
8.3937e-3, 0.2377
8.4101e-3, 0.2377
8.4265e-3, 0.2377
8.4429e-3, 0.2378
8.4594e-3, 0.2378
8.4759e-3, 0.2378
8.4925e-3, 0.2379
8.5091e-3, 0.2379
8.5257e-3, 0.2379
8.5423e-3, 0.238
8.559e-3, 0.238
8.5757e-3, 0.238
8.5925e-3, 0.238
8.6092e-3, 0.2381
8.626e-3, 0.2381
8.6429e-3, 0.2381
8.6597e-3, 0.2382
8.6766e-3, 0.2382
8.6936e-3, 0.2382
8.7105e-3, 0.2382
8.7275e-3, 0.2382
8.7446e-3, 0.2382
8.7617e-3, 0.2382
8.7788e-3, 0.2383
8.7959e-3, 0.2383
8.8131e-3, 0.2383
8.8303e-3, 0.2384
8.8475e-3, 0.2384
8.8648e-3, 0.2384
8.8821e-3, 0.2385
8.8994e-3, 0.2385
8.9168e-3, 0.2385
8.9342e-3, 0.2385
8.9516e-3, 0.2386
8.9691e-3, 0.2386
8.9866e-3, 0.2386
9.0042e-3, 0.2386
9.0218e-3, 0.2387
9.0394e-3, 0.2387
9.057e-3, 0.2387
9.0747e-3, 0.2387
9.0925e-3, 0.2387
9.1102e-3, 0.2387
9.128e-3, 0.2387
9.1458e-3, 0.2387
