#DataThief C:\Users\ErikH\Desktop\heli2015-page-001.jpg woensdag 25-apr-2018 2:49:04 PM
3.6943e-3, 4.5644e-10
3.7015e-3, 4.5644e-10
3.7087e-3, 4.5331e-10
3.7159e-3, 4.5019e-10
3.7232e-3, 4.5019e-10
3.7304e-3, 4.471e-10
3.7377e-3, 4.471e-10
3.745e-3, 4.4403e-10
3.7523e-3, 4.4403e-10
3.7523e-3, 4.4098e-10
3.7596e-3, 4.4098e-10
3.7669e-3, 4.4099e-10
3.7743e-3, 4.3795e-10
3.7816e-3, 4.3796e-10
3.789e-3, 4.3495e-10
3.7964e-3, 4.3196e-10
3.8038e-3, 4.3196e-10
3.8112e-3, 4.2899e-10
3.8186e-3, 4.2604e-10
3.826e-3, 4.2605e-10
3.8335e-3, 4.2312e-10
3.8409e-3, 4.2021e-10
3.8484e-3, 4.2021e-10
3.8559e-3, 4.1733e-10
3.8634e-3, 4.1446e-10
3.871e-3, 4.1446e-10
3.8785e-3, 4.1161e-10
3.8861e-3, 4.1162e-10
3.8936e-3, 4.0879e-10
3.9012e-3, 4.0598e-10
3.9088e-3, 4.0598e-10
3.9164e-3, 4.0319e-10
3.924e-3, 4.0042e-10
3.9317e-3, 4.0042e-10
3.9393e-3, 3.9767e-10
3.947e-3, 3.9767e-10
3.9547e-3, 3.9494e-10
3.9624e-3, 3.9494e-10
3.9701e-3, 3.9223e-10
3.9779e-3, 3.8953e-10
3.9856e-3, 3.8954e-10
3.9934e-3, 3.8686e-10
4.0012e-3, 3.8686e-10
4.009e-3, 3.8686e-10
4.0168e-3, 3.8421e-10
4.0246e-3, 3.8157e-10
4.0324e-3, 3.8157e-10
4.0403e-3, 3.7895e-10
4.0482e-3, 3.7895e-10
4.056e-3, 3.7634e-10
4.0639e-3, 3.7376e-10
4.0719e-3, 3.7376e-10
4.0798e-3, 3.7119e-10
4.0877e-3, 3.7119e-10
4.0957e-3, 3.6864e-10
4.1037e-3, 3.6611e-10
4.1117e-3, 3.6611e-10
4.1197e-3, 3.636e-10
4.1277e-3, 3.611e-10
4.1357e-3, 3.611e-10
4.1438e-3, 3.5862e-10
4.1519e-3, 3.5615e-10
4.16e-3, 3.5616e-10
4.1681e-3, 3.5371e-10
4.1762e-3, 3.5371e-10
4.1843e-3, 3.5128e-10
4.1925e-3, 3.4887e-10
4.2006e-3, 3.4887e-10
4.2088e-3, 3.4647e-10
4.217e-3, 3.4409e-10
4.2252e-3, 3.4409e-10
4.2334e-3, 3.4173e-10
4.2417e-3, 3.4173e-10
4.25e-3, 3.3938e-10
4.2582e-3, 3.3938e-10
4.2665e-3, 3.3705e-10
4.2748e-3, 3.3705e-10
4.2832e-3, 3.3706e-10
4.2915e-3, 3.3474e-10
4.2999e-3, 3.3474e-10
4.3083e-3, 3.3244e-10
4.3166e-3, 3.3016e-10
4.325e-3, 3.2789e-10
4.3335e-3, 3.2789e-10
4.3419e-3, 3.2789e-10
4.3504e-3, 3.2564e-10
4.3589e-3, 3.234e-10
4.3673e-3, 3.234e-10
4.3759e-3, 3.2118e-10
4.3844e-3, 3.1897e-10
4.3929e-3, 3.1678e-10
4.4015e-3, 3.146e-10
4.41e-3, 3.1461e-10
4.4186e-3, 3.1244e-10
4.4272e-3, 3.1245e-10
4.4359e-3, 3.103e-10
4.4445e-3, 3.103e-10
4.4532e-3, 3.0817e-10
4.4618e-3, 3.0605e-10
4.4705e-3, 3.0605e-10
4.4792e-3, 3.0395e-10
4.4879e-3, 3.0186e-10
4.4967e-3, 3.0186e-10
4.5055e-3, 3.0186e-10
4.5142e-3, 2.9979e-10
